Op	InType	OutType	Template	DesignStat	DPD	TWDFR
dotnet_shift_left_by_34	unsigned64	unsigned64	sync	impl	0,394	-0,135
dotnet_shift_left_by_34	signed64	signed64	sync	impl	0,394	-0,135
dotnet_shift_right_by_34	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_34	signed64	signed64	sync	impl	0,959	-0,123
mul_by_17179869184	unsigned64	unsigned64	sync	impl	0,394	-0,135
mul_by_17179869184	signed64	signed64	sync	impl	0,394	-0,135
div_by_17179869184	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_17179869184	signed64	signed64	sync	impl	2,419	-0,077
dotnet_shift_left_by_35	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_left_by_35	signed64	signed64	sync	impl	0,388	-0,019
dotnet_shift_right_by_35	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_35	signed64	signed64	sync	impl	1,029	-0,123
mul_by_34359738368	unsigned64	unsigned64	sync	impl	0,388	-0,019
mul_by_34359738368	signed64	signed64	sync	impl	0,388	-0,019
div_by_34359738368	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_34359738368	signed64	signed64	sync	impl	2,366	-0,064
dotnet_shift_left_by_36	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_left_by_36	signed64	signed64	sync	impl	0,388	-0,019
dotnet_shift_right_by_36	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_36	signed64	signed64	sync	impl	0,852	-0,109
mul_by_68719476736	unsigned64	unsigned64	sync	impl	0,388	-0,019
mul_by_68719476736	signed64	signed64	sync	impl	0,388	-0,019
div_by_68719476736	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_68719476736	signed64	signed64	sync	impl	2,635	-0,078
dotnet_shift_left_by_37	unsigned64	unsigned64	sync	impl	0,525	-0,135
dotnet_shift_left_by_37	signed64	signed64	sync	impl	0,525	-0,135
dotnet_shift_right_by_37	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_37	signed64	signed64	sync	impl	0,905	-0,127
mul_by_137438953472	unsigned64	unsigned64	sync	impl	0,525	-0,135
mul_by_137438953472	signed64	signed64	sync	impl	0,525	-0,135
div_by_137438953472	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_137438953472	signed64	signed64	sync	impl	2,508	-0,077
dotnet_shift_left_by_38	unsigned64	unsigned64	sync	impl	0,382	-0,019
dotnet_shift_left_by_38	signed64	signed64	sync	impl	0,382	-0,019
dotnet_shift_right_by_38	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_38	signed64	signed64	sync	impl	0,958	-0,107
mul_by_274877906944	unsigned64	unsigned64	sync	impl	0,382	-0,019
mul_by_274877906944	signed64	signed64	sync	impl	0,382	-0,019
div_by_274877906944	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_274877906944	signed64	signed64	sync	impl	2,307	-0,069
dotnet_shift_left_by_39	unsigned64	unsigned64	sync	impl	0,415	-0,135
dotnet_shift_left_by_39	signed64	signed64	sync	impl	0,415	-0,135
dotnet_shift_right_by_39	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_39	signed64	signed64	sync	impl	0,862	-0,123
mul_by_549755813888	unsigned64	unsigned64	sync	impl	0,415	-0,135
mul_by_549755813888	signed64	signed64	sync	impl	0,415	-0,135
div_by_549755813888	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_549755813888	signed64	signed64	sync	impl	2,398	-0,067
dotnet_shift_left_by_40	unsigned64	unsigned64	sync	impl	0,375	-0,041
dotnet_shift_left_by_40	signed64	signed64	sync	impl	0,375	-0,041
dotnet_shift_right_by_40	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_40	signed64	signed64	sync	impl	0,904	-0,117
mul_by_1099511627776	unsigned64	unsigned64	sync	impl	0,375	-0,041
mul_by_1099511627776	signed64	signed64	sync	impl	0,375	-0,041
div_by_1099511627776	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_1099511627776	signed64	signed64	sync	impl	2,590	-0,068
dotnet_shift_left_by_41	unsigned64	unsigned64	sync	impl	0,382	-0,019
dotnet_shift_left_by_41	signed64	signed64	sync	impl	0,382	-0,019
dotnet_shift_right_by_41	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_41	signed64	signed64	sync	impl	0,904	-0,117
mul_by_2199023255552	unsigned64	unsigned64	sync	impl	0,382	-0,019
mul_by_2199023255552	signed64	signed64	sync	impl	0,382	-0,019
div_by_2199023255552	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_2199023255552	signed64	signed64	sync	impl	2,421	-0,071
dotnet_shift_left_by_42	unsigned64	unsigned64	sync	impl	0,397	-0,019
dotnet_shift_left_by_42	signed64	signed64	sync	impl	0,397	-0,019
dotnet_shift_right_by_42	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_42	signed64	signed64	sync	impl	0,831	-0,121
mul_by_4398046511104	unsigned64	unsigned64	sync	impl	0,397	-0,019
mul_by_4398046511104	signed64	signed64	sync	impl	0,397	-0,019
div_by_4398046511104	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_4398046511104	signed64	signed64	sync	impl	2,419	-0,077
dotnet_shift_left_by_43	unsigned64	unsigned64	sync	impl	0,817	-0,135
dotnet_shift_left_by_43	signed64	signed64	sync	impl	0,817	-0,135
dotnet_shift_right_by_43	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_43	signed64	signed64	sync	impl	0,986	-0,117
mul_by_8796093022208	unsigned64	unsigned64	sync	impl	0,817	-0,135
mul_by_8796093022208	signed64	signed64	sync	impl	0,817	-0,135
div_by_8796093022208	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_8796093022208	signed64	signed64	sync	impl	2,394	-0,073
dotnet_shift_left_by_44	unsigned64	unsigned64	sync	impl	0,547	-0,135
dotnet_shift_left_by_44	signed64	signed64	sync	impl	0,547	-0,135
dotnet_shift_right_by_44	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_44	signed64	signed64	sync	impl	0,935	-0,118
mul_by_17592186044416	unsigned64	unsigned64	sync	impl	0,547	-0,135
mul_by_17592186044416	signed64	signed64	sync	impl	0,547	-0,135
div_by_17592186044416	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_17592186044416	signed64	signed64	sync	impl	2,536	-0,084
dotnet_shift_left_by_45	unsigned64	unsigned64	sync	impl	0,397	-0,019
dotnet_shift_left_by_45	signed64	signed64	sync	impl	0,397	-0,019
dotnet_shift_right_by_45	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_45	signed64	signed64	sync	impl	0,906	-0,120
mul_by_35184372088832	unsigned64	unsigned64	sync	impl	0,397	-0,019
mul_by_35184372088832	signed64	signed64	sync	impl	0,397	-0,019
div_by_35184372088832	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_35184372088832	signed64	signed64	sync	impl	2,520	-0,082
dotnet_shift_left_by_46	unsigned64	unsigned64	sync	impl	0,552	-0,135
dotnet_shift_left_by_46	signed64	signed64	sync	impl	0,552	-0,135
dotnet_shift_right_by_46	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_46	signed64	signed64	sync	impl	1,002	-0,027
mul_by_70368744177664	unsigned64	unsigned64	sync	impl	0,552	-0,135
mul_by_70368744177664	signed64	signed64	sync	impl	0,552	-0,135
div_by_70368744177664	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_70368744177664	signed64	signed64	sync	impl	2,481	-0,067
dotnet_shift_left_by_47	unsigned64	unsigned64	sync	impl	0,382	-0,019
dotnet_shift_left_by_47	signed64	signed64	sync	impl	0,382	-0,019
dotnet_shift_right_by_47	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_47	signed64	signed64	sync	impl	0,965	-0,115
mul_by_140737488355328	unsigned64	unsigned64	sync	impl	0,382	-0,019
mul_by_140737488355328	signed64	signed64	sync	impl	0,382	-0,019
div_by_140737488355328	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_140737488355328	signed64	signed64	sync	impl	2,498	-0,069
dotnet_shift_left_by_48	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_left_by_48	signed64	signed64	sync	impl	0,388	-0,019
dotnet_shift_right_by_48	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_48	signed64	signed64	sync	impl	0,914	-0,118
mul_by_281474976710656	unsigned64	unsigned64	sync	impl	0,388	-0,019
mul_by_281474976710656	signed64	signed64	sync	impl	0,388	-0,019
div_by_281474976710656	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_281474976710656	signed64	signed64	sync	impl	2,503	-0,072
dotnet_shift_left_by_49	unsigned64	unsigned64	sync	impl	0,382	-0,019
dotnet_shift_left_by_49	signed64	signed64	sync	impl	0,382	-0,019
dotnet_shift_right_by_49	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_49	signed64	signed64	sync	impl	0,850	-0,116
mul_by_562949953421312	unsigned64	unsigned64	sync	impl	0,382	-0,019
mul_by_562949953421312	signed64	signed64	sync	impl	0,382	-0,019
div_by_562949953421312	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_562949953421312	signed64	signed64	sync	impl	2,413	-0,068
dotnet_shift_left_by_50	unsigned64	unsigned64	sync	impl	0,364	-0,042
dotnet_shift_left_by_50	signed64	signed64	sync	impl	0,364	-0,042
dotnet_shift_right_by_50	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_50	signed64	signed64	sync	impl	0,987	-0,114
mul_by_1125899906842624	unsigned64	unsigned64	sync	impl	0,364	-0,042
mul_by_1125899906842624	signed64	signed64	sync	impl	0,364	-0,042
div_by_1125899906842624	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_1125899906842624	signed64	signed64	sync	impl	2,405	-0,079
dotnet_shift_left_by_51	unsigned64	unsigned64	sync	impl	0,382	-0,019
dotnet_shift_left_by_51	signed64	signed64	sync	impl	0,382	-0,019
dotnet_shift_right_by_51	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_51	signed64	signed64	sync	impl	1,252	-0,079
mul_by_2251799813685248	unsigned64	unsigned64	sync	impl	0,382	-0,019
mul_by_2251799813685248	signed64	signed64	sync	impl	0,382	-0,019
div_by_2251799813685248	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_2251799813685248	signed64	signed64	sync	impl	2,329	-0,068
dotnet_shift_left_by_52	unsigned64	unsigned64	sync	impl	0,391	-0,041
dotnet_shift_left_by_52	signed64	signed64	sync	impl	0,391	-0,041
dotnet_shift_right_by_52	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_52	signed64	signed64	sync	impl	1,235	-0,073
mul_by_4503599627370496	unsigned64	unsigned64	sync	impl	0,391	-0,041
mul_by_4503599627370496	signed64	signed64	sync	impl	0,391	-0,041
div_by_4503599627370496	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_4503599627370496	signed64	signed64	sync	impl	2,382	-0,087
dotnet_shift_left_by_53	unsigned64	unsigned64	sync	impl	0,382	-0,019
dotnet_shift_left_by_53	signed64	signed64	sync	impl	0,382	-0,019
dotnet_shift_right_by_53	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_53	signed64	signed64	sync	impl	1,171	-0,112
mul_by_9007199254740992	unsigned64	unsigned64	sync	impl	0,382	-0,019
mul_by_9007199254740992	signed64	signed64	sync	impl	0,382	-0,019
div_by_9007199254740992	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_9007199254740992	signed64	signed64	sync	impl	2,414	-0,080
dotnet_shift_left_by_54	unsigned64	unsigned64	sync	impl	0,397	-0,019
dotnet_shift_left_by_54	signed64	signed64	sync	impl	0,397	-0,019
dotnet_shift_right_by_54	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_54	signed64	signed64	sync	impl	1,171	-0,112
mul_by_18014398509481984	unsigned64	unsigned64	sync	impl	0,397	-0,019
mul_by_18014398509481984	signed64	signed64	sync	impl	0,397	-0,019
div_by_18014398509481984	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_18014398509481984	signed64	signed64	sync	impl	2,436	-0,079
dotnet_shift_left_by_55	unsigned64	unsigned64	sync	impl	0,382	-0,019
dotnet_shift_left_by_55	signed64	signed64	sync	impl	0,382	-0,019
dotnet_shift_right_by_55	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_55	signed64	signed64	sync	impl	1,171	-0,112
mul_by_36028797018963968	unsigned64	unsigned64	sync	impl	0,382	-0,019
mul_by_36028797018963968	signed64	signed64	sync	impl	0,382	-0,019
div_by_36028797018963968	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_36028797018963968	signed64	signed64	sync	impl	2,408	-0,095
dotnet_shift_left_by_56	unsigned64	unsigned64	sync	impl	0,358	-0,040
dotnet_shift_left_by_56	signed64	signed64	sync	impl	0,358	-0,040
dotnet_shift_right_by_56	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_56	signed64	signed64	sync	impl	0,887	-0,116
mul_by_72057594037927936	unsigned64	unsigned64	sync	impl	0,358	-0,040
mul_by_72057594037927936	signed64	signed64	sync	impl	0,358	-0,040
div_by_72057594037927936	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_72057594037927936	signed64	signed64	sync	impl	2,356	-0,090
dotnet_shift_left_by_57	unsigned64	unsigned64	sync	impl	0,382	-0,019
dotnet_shift_left_by_57	signed64	signed64	sync	impl	0,382	-0,019
dotnet_shift_right_by_57	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_57	signed64	signed64	sync	impl	0,843	-0,116
mul_by_144115188075855872	unsigned64	unsigned64	sync	impl	0,382	-0,019
mul_by_144115188075855872	signed64	signed64	sync	impl	0,382	-0,019
div_by_144115188075855872	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_144115188075855872	signed64	signed64	sync	impl	2,249	-0,076
dotnet_shift_left_by_58	unsigned64	unsigned64	sync	impl	0,375	-0,040
dotnet_shift_left_by_58	signed64	signed64	sync	impl	0,375	-0,040
dotnet_shift_right_by_58	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_58	signed64	signed64	sync	impl	0,888	-0,118
mul_by_288230376151711744	unsigned64	unsigned64	sync	impl	0,375	-0,040
mul_by_288230376151711744	signed64	signed64	sync	impl	0,375	-0,040
div_by_288230376151711744	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_288230376151711744	signed64	signed64	sync	impl	2,223	-0,076
dotnet_shift_left_by_59	unsigned64	unsigned64	sync	impl	0,382	-0,019
dotnet_shift_left_by_59	signed64	signed64	sync	impl	0,382	-0,019
dotnet_shift_right_by_59	unsigned64	unsigned64	sync	impl	0,414	-0,034
dotnet_shift_right_by_59	signed64	signed64	sync	impl	0,874	-0,117
mul_by_576460752303423488	unsigned64	unsigned64	sync	impl	0,382	-0,019
mul_by_576460752303423488	signed64	signed64	sync	impl	0,382	-0,019
div_by_576460752303423488	unsigned64	unsigned64	sync	impl	0,414	-0,034
div_by_576460752303423488	signed64	signed64	sync	impl	2,515	-0,093
dotnet_shift_left_by_60	unsigned64	unsigned64	sync	impl	0,320	-0,040
dotnet_shift_left_by_60	signed64	signed64	sync	impl	0,320	-0,040
dotnet_shift_right_by_60	unsigned64	unsigned64	sync	impl	0,414	-0,034
dotnet_shift_right_by_60	signed64	signed64	sync	impl	0,959	-0,123
mul_by_1152921504606846976	unsigned64	unsigned64	sync	impl	0,320	-0,040
mul_by_1152921504606846976	signed64	signed64	sync	impl	0,320	-0,040
div_by_1152921504606846976	unsigned64	unsigned64	sync	impl	0,414	-0,034
div_by_1152921504606846976	signed64	signed64	sync	impl	2,353	-0,094
dotnet_shift_left_by_61	unsigned64	unsigned64	sync	impl	0,382	-0,019
dotnet_shift_left_by_61	signed64	signed64	sync	impl	0,382	-0,019
dotnet_shift_right_by_61	unsigned64	unsigned64	sync	impl	0,375	-0,019
dotnet_shift_right_by_61	signed64	signed64	sync	impl	0,881	-0,115
mul_by_2305843009213693952	unsigned64	unsigned64	sync	impl	0,382	-0,019
mul_by_2305843009213693952	signed64	signed64	sync	impl	0,382	-0,019
div_by_2305843009213693952	unsigned64	unsigned64	sync	impl	0,375	-0,019
div_by_2305843009213693952	signed64	signed64	sync	impl	2,434	-0,094
dotnet_shift_left_by_62	unsigned64	unsigned64	sync	impl	0,361	-0,041
dotnet_shift_left_by_62	signed64	signed64	sync	impl	0,361	-0,041
dotnet_shift_right_by_62	unsigned64	unsigned64	sync	impl	0,375	-0,019
dotnet_shift_right_by_62	signed64	signed64	sync	impl	0,967	-0,123
mul_by_4611686018427387904	unsigned64	unsigned64	sync	impl	0,361	-0,041
mul_by_4611686018427387904	signed64	signed64	sync	impl	0,361	-0,041
div_by_4611686018427387904	unsigned64	unsigned64	sync	impl	0,375	-0,019
div_by_4611686018427387904	signed64	signed64	sync	impl	2,334	-0,103
dotnet_shift_left_by_63	unsigned64	unsigned64	sync	impl	0,338	-0,019
dotnet_shift_left_by_63	signed64	signed64	sync	impl	0,338	-0,019
dotnet_shift_right_by_63	unsigned64	unsigned64	sync	impl	0,338	-0,019
dotnet_shift_right_by_63	signed64	signed64	sync	impl	0,928	-0,183
mul_by_9223372036854775808	unsigned64	unsigned64	sync	impl	0,338	-0,019
div_by_9223372036854775808	unsigned64	unsigned64	sync	impl	0,338	-0,019
dotnet_shift_left	unsigned32	unsigned32	sync	impl	1,575	-0,097
dotnet_shift_left	signed32	signed32	sync	impl	1,575	-0,097
dotnet_shift_right	unsigned32	unsigned32	sync	impl	1,630	-0,035
dotnet_shift_right	signed32	signed32	sync	impl	1,379	-0,038
dotnet_shift_left	unsigned64	unsigned64	sync	impl	1,806	-0,164
dotnet_shift_left	signed64	signed64	sync	impl	1,806	-0,164
dotnet_shift_right	unsigned64	unsigned64	sync	impl	1,758	-0,091
dotnet_shift_right	signed64	signed64	sync	impl	2,114	-0,076
mul_by_-2	signed1	signed1	sync	synth	0	0
mul_by_-2	signed8	signed8	sync	impl	0,675	-0,047
mul_by_-2	signed16	signed16	sync	impl	1,177	-0,037
mul_by_-2	signed32	signed32	sync	impl	0,867	-0,039
mul_by_-2	signed64	signed64	sync	impl	1,784	-0,346
mul_by_0	unsigned1	unsigned1	sync	synth	0	0
mul_by_0	unsigned8	unsigned8	sync	synth	0	0
mul_by_0	unsigned16	unsigned16	sync	synth	0	0
mul_by_0	unsigned32	unsigned32	sync	synth	0	0
mul_by_0	unsigned64	unsigned64	sync	synth	0	0
